brandName,prodName,content,onlineProdSn
마몽드,플로라 글로우 로즈 워터 토너 300ml,로즈워터는 두번째 구매인데 꾸준히 쓰고 싶은 제품이에요. 재구매하고 세일할때 쟁여놓으면서 쓰고 싶네요. 화장품 바꿔서 살짝 트러블 올라오면 바로 중지하고 로즈워터로 닦아내고 화장솜에 묻혀서 얼굴에 올려놓고 하면 진정도 잘 되고 순해서 자극도 없고 너무 좋아요. 닥토하기도 좋고 여러겹 레이어링 해서 바르면 간절기 때도 엄청 촉촉해요. 요즘은 다른 스킨도 쓰는데 무조건 젤 처음엔 로즈워터를 사용하고 뒤에 스킨케어 시작해요. 작은 통에 덜어서 외출할때 미스트처럼 뿌리기도 하고요. 단종되지 않았으면 좋겠는 제품이에요.,64187
마몽드,플로라 글로우 로즈 워터 토너 500ml,"매번 쓰던 제품이에요:)
피부가 너무 건조해서 어릴때부터 프리메라부터 헤라 다 써봤는데 스킨 하나로는 건조함을 못잡더라구여ㅠㅠ 
그래서 본 스킨 하기 전에 스킨팩 용도로 사용하고있어요! 그렇게 해주면 확실히 좀 더 촉촉하게 오래가요!
일단 로즈를 몇년째 쓰는 중인데 트러블 난 적이 없어서 로즈를 굳이 고집해서 사용중이고 물 타입이라 눈에 들어가는 것만 조심하면 순해요~ 가격면에서 부담스런 금액이 아니라 좋아요! 500미리가 나오기전엔 좀 빨리 써서 스킨 두개를 쓰니 부담스러웠으나 대용량 나온 뒤엔 너무 흡족해 잘 쓰고있어요~ 원래 아리따움 매장이나 마몽드 스토어 이용했는데 이번 기회에 아모레몰에서 시켜봤어요:) 샘플 하나없이 본품만 온건 조금 속상하지만 득템한 가격이라 괜찮아요:)",64188
마몽드,플로라 글로우 로즈 워터 토너 500ml,팩용도로 솜패드에 적셔 얼굴에 얹어두면 열감도 줄고 좀 더 깊이 흡수되요:),64188
마몽드,플로라 글로우 로즈 워터 토너 500ml,"항상 샘플 덕에 이것 저것 써보게 되어서 구매력이
더 생기는 것 같아요
크림도 그렇고 로즈워터도 샘플 써보고 구매했습니다
개인적으로 꽃향이 나는 화장품은 좀 불호라 선뜻
사지않게 되는데.. 집에 굴러다니던거 어쩌다
써본거 바로 구매ㅎㅎ
다쓰고 나서 진짜 아쉬웠어요..
정말 순한데 향도 역하지 않아 은은하고
촉촉해서 얼굴이 당기거나 아프지도 않았어요!
아이오페 스템시리즈도 써보고 라네즈 크림스킨도
써봤는데, 가볍게 막 쓰기 좋으면서 가성비 좋고!
얼굴이 아프지 않은 토너는 얘가 유일하네요
아토피가 있어서 환절기때 바람을 너무 많이 맞으면
얼굴이 종종 터서 각질도 많이 생기는 피부라..
화장품 바를때 굉장히 따가운데 얘는 전혀 아프지
않았고 오히려 편안했어요 ㅜㅜ..
진짜 마몽드 안써봐서 몰랐는데...
너무 좋습니다...
오늘도 역시 샘플 많이 주셨네요
감사합니다~ㅜㅜㅜ",64188
마몽드,플로라 글로우 로즈 워터 토너 500ml,"마몽드 로즈워터가 그동안 최애 닦토였는데 이번에 마몽드 플로라 글로우 로즈워터가 나오면서
조금더 촉촉하고 지속력이 있는게 저같은 수분부족 지복합 피부에는 딱 좋네요.

예전에 쓰던 c 닦토는 뭔가 알코올이 너무 강하고 솜에 묶혀서 세안 후 닦다 보면
수분과 유분기까지 다 증발시켜 없애버리는 인위적인 느낌이 강했는데
마몽드 플로라 글로우 로즈워터는 제가 써 본 닦토중에서 수분감과 지속력이 최고입니다.

몇년전 불가리아 가서 무겁게 로즈워터 사 와서 발라봤지만
너무 당김이 심해서 별로였는데 마몽드 플로라 글로우 로즈워터 제품은 이거 하나만
발라도 별로 당기지 않아요. 시간 없을 때는 플로라 글로우 로즈워터 하나 바르고
바르고 바로 수분크림으로 가볍게 발라준 후 비비크림 바르면 화장이 1분도 안 걸리네요. 강추합니다.",64188
마몽드,플로라 글로우 로즈 워터 토너 500ml,시간 없을 때 플로라 글로우 로즈워터 솜에 충분히 묶혀서 세안 후 닦토하고 수분크림마무리,64188
마몽드,플로라 글로우 로즈 워터 토너 500ml,"마몽드 로즈워터만 몇년 사용했었는데 이번에 플라워 글로우 로즈워터로 리뉴얼 되면서
새롭게 구매해 보았는데 예전 제품보다 조금 더 촉촉하고 오래 지속되는 느낌이 있는 것 같아서 추천합니다.

로즈워터는 13년 전 불가리아 여행 갔을때 무겁고 많이 사 들고 왔었는데
몇년 지나니까 마몽드에서 로즈워터가 출시되길래 사 봤더니 불가리아 원조 장미토너보다
마몽드 제품이 아시안 여성에게는 더 맞는 듯 합니다. 불가리아 제품은 서양인 기준이라 그런지 바르고 나면 바로 건조한데 
마몽드 제품은 솜에 묻혀서 한번 더 정리하는 딱토용으로 사용해도 충분히 촉촉하고 지속력이 오래 가서 놀랐는데
이번에 리뉴얼된 제품은 조금 더 촉촉한 수분감을 밀착력있게 지속시켜 주는 듯 해서 추천합니다.
증정용도 많이 받아서 여행용으로 쓰기에도 좋고 암튼 마몽드 제품은 ap몰 구매 강추합니다.",64188
마몽드,플로라 글로우 로즈 워터 토너 500ml,로즈워터는 반드시 화장솜에 묻혀서 사용하는게 휠씬 더 흡수도 잘 되고 좋아요,64188
마몽드,플로라 글로우 로즈 워터 토너 500ml,"30대 지성 피부를 가진 남자로서, 토너 고르기가 늘 까다로웠습니다. 유분기 있는 제품은 피하게 되고, 그렇다고 너무 가볍기만 한 제품은 건조함이 느껴졌거든요. 그런데 이 마몽드 로즈워터토너는 그런 고민을 한 번에 해결해 줬습니다.

마치 물처럼 산뜻하게 피부에 스며들면서도 속은 촉촉하게 채워주는 느낌이 일품이네요. 세안 후 피부결 정돈은 물론, 면도 후 민감해진 피부를 진정시키는 데도 정말 효과적입니다. 이번에 대용량으로 나와서 온몸에 부담 없이 팍팍 쓰고 있는데, 은은한 장미향까지 더해져 사용할 때마다 기분이 좋아져요. 남자들도 부담 없이 쓸 수 있는 인생 토너로 강력 추천합니다!",64188
마몽드,플로라 글로우 로즈 워터 토너 500ml,"마몽드의 플로라글로우 로즈 워터 토너 500ml 대용량 제품이 사용자들 사이에서 꾸준한 인기를 얻고 있습니다. 제품의 가장 큰 장점으로는 풍부한 수분감과 뛰어난 진정 효과다
 닦토(닦아내는 토너)나 스킨팩으로 활용하기에 부담 없고, 사용 후 피부가 즉각적으로 촉촉해지는 것을 느낄 수 있다. 특히 건성이나 수분 부족형 지성 피부 타입 경우 속건조 개선에 도움이 될것같다
은은하게 퍼지는 장미 향 또한 주요 장점이다. 인공적이지 않고 자연스러운 장미 향이 스킨케어 시 기분 좋은 사용감을 선사한다",64188
마몽드,플로라 글로우 로즈 워터 토너 500ml,"스킨토너 여러 브랜드 써보는데 비싸도 큰 영향을 잘 모를때가 있더라고요. 그래도 세안 후 피부에 처음 닿는 화장수니 잘 살펴보고 사는데요. 
마몽드 로즈워터 토너 촉촉하고 향도 좋고 잘 쓰게 되네요. 세면대 위에 올려놓고 세안 후에 바로 사용합니다. 화장솜에 적셔서 수분팩처럼 사용도 하고 꾸며야 하는 날에는 두 번정도 레이어링 해서 발라요. 기초부터 잡아주니 화장도 잘 되는 느낌입니다. 
 라벨디자인이 과감한 패턴사용이라 시원해보여요. 다만 뚜껑이 살짝 작게 느껴집니다. 병이 커서 그런가봐요. ^^
 그리고 라벨 잘 벗겨지게 한 거 너무 좋습니다!",64188
마몽드,플로라 글로우 로즈 워터 토너 500ml,특별히 피부가 건조하거나 화장에 신경써야 하는 때에 레이러링 해서 흡수 시켜줍니다.,64188
마몽드,플로라 글로우 로즈 워터 토너 500ml,"용량은 사실 500미리가 대용량으로 나와서 그냥 쓰면 오래 쓸 것 같고 저는 스킨팩으로 쓰기때문에 용량대비 조금 빨리 쓰는 편이에요! 피부가 너무 약해서 닥토는 쓰지않고 스킨팩으로 올려두고 쓰는데 쓰고나면 확실히 건조한 피부가 촉촉해져요:) 수분을 머금은 느낌이라 애정하는 제품이고 여름엔 좀 수분이 빨리 뺏기기도하고 더위에 가벼운 느낌이라 여름엔 쫀쫀한 제품으로 잠시 바꾸고 봄,가을,겨울에는 로즈로 스킨팩해요:) 한달리뷰지만 이미 몇년째 쓰는 제품이라 확실하게 말할 수 있는 제품이에요! 쓰는 즉시 촉촉해지고 이제품을 쓴다고해서 건조한 피부가 지성으로 바뀌는 건 아니지만 악건성에게도 적당히 수분감을 채워주고 다음 스킨케어를 잘 받아들일수 있게 준비를 해줘요:)",64188
마몽드,플로라 글로우 로즈 워터 토너 500ml,스킨팩으로 사용시 아끼지말고 듬뿍 발라서 하면 전부 다 흡수 후엔 촉촉함이 업!!,64188
마몽드,플로라 글로우 로즈 워터 토너 500ml,"저는 이 제품 사용하지 꽤 오래 되었어요~ㅎㅎ

3년? 넘은것 같은데. 처음 접한게 사은품으로 작은 플라스틱병에 들어있는거 사용해보고 진짜 좋다 라고 생각이들어

그 뒤로 토너는 마몽드 로즈 토너 사용하고 있어요

무엇보다 제가 아토피피부염에 관리를 소홀히 하면 여드름이

올라오는 여러가지로 민감한 피부에요ㅠ

여름에는 아토피로 인해 태열같은게 올라오면 솜에 듬뿍 적셔서 붙여두고 에어컨앞에 30분정도 있다가 떼어내면 불긋불긋한게 사라지더라구요!! 그 뒤로 없어서도 단종되어서도 안될

제 인생템이에요ㅎㅎ 속건조도 잡혀요 이거! 사계절 저의 애정템이랍니다 : )",64188
마몽드,플로라 글로우 로즈 워터 토너 500ml,"향도 좋고 용량도 많아 꾸준히 쓰고 있는 토너예요.

그전보다 가격이 많이 올라 좀 아쉽지만 늘 사용하던거 안 쓸수도 없어서 또 구매했어요.

전엔 500미리 토너도 1+1행사 했던건 같았는데 그때는 늘 빨리 품절되서 못 사고 이렇게 한 개씩 쬐금 15프로 세일할때 나 구입하게되네요.

특별한 자극 없고 향도 좋아 재구매 할거예요.

리뉴얼전 토너는 꽃그림이 있고,요즘 리뉴얼 된 토너는 그림이 없네요.

기초 공병 많은데 코로나 이후 아리따움 매장이 거의 다 철수해서 아모레계열 화장품 공병 갖다 줄때가 없어요.

아모레 용산 본사에서도 공병 수거 해주면 거기 가서 공병 다 갖다 주고 포인트 적립 받고 싶네요.",64188
마몽드,플로라 글로우 로즈 워터 토너 500ml,"펌프 공병에 덜어서 쓰연 한꺼번에 확 쏟아지지 않아 좋아요.
펌프병으로 나오면 더 좋을텐데",64188
마몽드,[싱글] 맨 리차징 올인원 플루이드 180ml,"애들한테 올인원 제품을 쓰게 할려고 찾다가 AP몰에서 브랜드별로 기웃기웃 했어요. 여러가지 비교 검색한 후에 마몽드가 이모저모 가성비가 괜찮을것 같아서 구매했어요.
이전에 저도 이 라인으로 스킨,로션 세트를
한번 사용한적 있는데 나쁘지 않았어서
아이들이 사용감이 좋은지 마음에 들어하고 되게 좋아하네요!!
안끈적하고 피부에 싹 스며드는 사용감에 올인원 제품 이라고해서 다음에 또 재구매 할거 같아요~~~
용량 많아서 몇달을 쓸거 같은데 두명이서 쓰다보니 벌써 3/1밖에 안남았네요ㅠ",64186
마몽드,[싱글] 맨 리차징 올인원 플루이드 180ml,"선물할일이 있어서 혜택받는 이니땡을 선물하니 
풀냠새난다고…잔디같다하길래…흥칫뿡.
서치서치 끝에 내 기초 화장품보다 비싼거는 용납이 안되니까
마몽드 맨 리차징 라인을 찾아내어 
토너 +로션이냐…토너+올인원플루이드냐..
더운나라로 가니까 토너하나에 올인원하나로 선택!
애껴쓰지말고 듬뿍쓰랬는데…의외로 용량이 작은편.
그래도 풀향아니라고 좋타하더이다.
한동안은 고민없이 마몽드로~",64186
마몽드,[싱글] 맨 리차징 올인원 플루이드 180ml,"화장품 쓰기 귀찮아서 스킨 토너 에센스등 여러개를 잘 못쓰는 남편을 위해 구매했어요
살짝 시원하고 상쾌한 향이 나는데 너무 과하지않고 금방 없어지는 향이고, 제형은 가벼운 에센스같은 제형으로 발림설이 좋고 바르자마자 금방 잘 스며듭니다
여름철엔 이 제품 하나로도 남자들편하게 쓸수있을꺼같아요
단지 겨울철에는 보습에 좀 부족함이 있을듯하네요
여러개 쓰기 귀찮아하는 남자들에게 올인원제품 좋을듯합니다",64186
마몽드,[싱글] 맨 리차징 올인원 플루이드 180ml,"울 신랑위 최대 애용 화장품이네요. 몇해 전까지만 해도 스킨 한번도 안 바르려고 했는데, 이 리차징 올인원 플루이드를 만나고 나서는, 스킨과 로션과 에센스를 한꺼번에 해결해 줄수 있으니 얼마나 편해하는지 모르네요. 더군다나 여기에 민들레 성분인 타우린이 함유되어 있어서,피부를 더욱 탄력있게 도와 준다니 앞으로도 계속 열심히 사줘야 겠어요.",64186
마몽드,[싱글] 맨 리차징 올인원 플루이드 180ml,마몽드 대용량 리차징 올 인 원 플루이드이랍니다. 스킨과 로션을 한번에 사용할 수 있어서 너무나도 사용이 간편하고 좋아요...더운 여름에는 올인원 플루이드 하나만 사용해도 좋았구요...겨울철에는 이거 하나 바르고 추가로 크림제품을 하나만 같이 바르면 촉촉하고 진짜 만족해요...이거는 욕실에 놔두고 세안이후 즉시 간편하게 바를 수 있으나 얼굴수분공급에 최적이랍니다. 진짜 가성비 최고~강추해요,64186
마몽드,[싱글] 맨 리차징 올인원 플루이드 180ml,"60대 아버지께 드리려고 주문했습니다. 항상 스킨로션 따로 구매해드렸었는데 귀찮다고 스킨만 바르실 때가 많아서 차라리 올인원으로 사봤습니다. 수분감있게 퍼지는 로션 같은 질감이고, 일반 남성화장품처럼 화하고 시원한향이 아니라 풀향이 납니다. 근데 대용량으로 나온 제품이라 그런지 할인쿠폰들이 적용이 안돼서 좀 아쉬웠습니다.",64186
마몽드,[싱글] 맨 리차징 올인원 플루이드 180ml,"마몽드 맨 리차징 올인원 플루이드 구입했어요~!
올인원이라 간편하고, 대용량이라 양도 많아서
신랑이 꾸준히 사용하고 있어요~^^
원래는 스킨, 로션, 따로 사용했었는데 이 제품 알고 난 후로는 이거로만 계속 쓰게 되네요~
피부에 여러가지 바르는거 귀찮아 하는 편인데
토너, 로션, 에센스 한방에 해결되니 요건 잘 바르더라구요 ㅎㅎ
향도 과하지 않아서 좋은 것 같고,
피부에도 잘 맞아서 잘 사용하고 있어요 :)",64186
마몽드,[싱글] 맨 리차징 올인원 플루이드 180ml,마몽드 맨 맨리차징 올인원 플루이드이랍니다. 일단 무엇보다 스킨 로션 에센스 이런 복잡한 단계를 싫어하는 남편에게 가장 좋은 제품인거 같아요...ㅎㅎㅎ 목욕이나 세안하고 나서 욕실에 놔두고 사용하니 좋구요...향도 순하게 좋고 자극적이지 않아서 남편에게 항상 사주는 마몽드 맨리차징 제품이네요~좋아용,64186
마몽드,[싱글] 맨 리차징 올인원 플루이드 180ml,20대 청년 남성에게 어울리는 순하고 자극이 적며 적당한 가격의 제품이라고 생각됩니다. 선물용으로도 좋고 간단히 가볍게 사용하기도 좋습니다. 새로나온 용기 디자인이 더욱 세련되고 고급스러워진 것 같아 마음에듭니다. 기존의 마몽드 브랜드 벨류가 갖는 한계를 넘어 젊은층 대상의 화장품으로 안착되는 느낌입니다.,64186
마몽드,포어 슈링커 바쿠치올 크림 60ml,*사전에 제품을 지원받아 직접 사용 후 솔직하게 작성된 리뷰입니다,59709
마몽드,포어 슈링커 바쿠치올 크림 60ml,"기존 바쿠치올 레티놀 크림을 잘 쓰고 있어서 NEW 바쿠치올 크림은 어떨지 더 기대되었어요💜
기존보다 좀더 산뜻하면서 부드럽게 발리고(기존 제형도 발림성 부드럽고 좋아요) 보다 가벼워진 느낌이에요. 그만큼 흡수도 더 빠르더라구요. 미세한 모공을 케어하기 위해 입자가 더 작아지고 섬세하게 만들어진 것 같아요. 잔여감 없이 쏘옥~ 흡수가 너무 잘 되어 정말 만족스러웠어요!
사진에서 보시면 포어 슈링커 바쿠치올 크림은 흰색, 기존 바쿠치올 레티놀 크림은 약간의 노란빛을 띠어요. 이름에서처럼 기존 바쿠치올 제품엔 ‘레티놀’ 성분이 들어있어 노오란 텍스처인 듯하고, 이번에 새롭게 선보인 바쿠치올 크림은 레티놀 유사 성분인 바쿠치올로 모공을 조이는데 집중한 느낌이에요. 코와 양볼이 특히 신경써서 발라줬는데 매끈해진 피부결에 감동했답니다💟 메이크업도 베이스부터 너무 잘 발려서 완전 화.잘.먹 크림이어요!!
사용감이 너무 좋아서 직접 구매하여 계속 써볼 계획이에요. 튜브형이라 위생적으로 바르기 좋고 사선형 토출구로 되어 있어 얼굴에 바로 올리기에도 정말 편리해요😍 
출시 이벤트도 진행중이던데 이럴 때 사둬야겠어요. 추천합니다🫶🏻✨",59709
마몽드,포어 슈링커 바쿠치올 크림 60ml,메이크업 전에 얇게 한번 올려주면 무겁지 않고 화장도 너무 잘 돼요!,59709
마몽드,포어 슈링커 바쿠치올 크림 60ml,"트러블 민감성 피부라 기초 제품을 고를 때 정말 고민을 많이 하고, 이것저것 열심히 찾아보고 선택하는 편인데, 마몽드 포어 슈링커 바쿠치올 크림은 워낙 유명하기도 하고 한 번 써보고 싶단 생각이 들어서 구매하게 되었습니다.
예전에 타사 제품 중 레티놀이 든 제품을 처음 사용했을 때는 조금 자극이 있다는 느낌을 받았는데, 마몽드 제품은 확실히 순한 편이라 그런지 민감한 저도 크게 따갑진 않았어요. 그래도 혹시 몰라 격일로 발라주고 있는데, 아직까지 드라마틱한 효과가 있는 건 아니지만, 꾸준히 발라 봐야 알 것 같아요.
발랐을 땐 유분감 없이 촉촉하게 마무리되는 느낌이라, 지성 피부이신 분들도 부담 없이 바르실 수 있을 것 같아요. 다만 제 피부에는 요 제품만 발랐을 때 속건조가 조금 느껴질 때가 있어서, 그 위에 수분 크림을 얇게 덧발라 주거나 고민 부위에만 요 제품을 바르고 나머지 부위에는 일반 수분크림을 발라주고 있어요.
레티놀 성분임에도 순한 편이기 때문에 레티놀 입문템으로 무난하게 사용 가능할 것 같습니다! 무엇보다 공식몰에서 구매 시 다양한 사은품을 함께 보내주셔서 이것저것 체험해 볼 수 있는 게 좋은 것 같아요 :) 저는 사용하던 거 다 사용하고 나면 재구매 의사 있습니다.",59709
마몽드,포어 슈링커 바쿠치올 크림 60ml,"바쿠치올은 식물유래성분으로 보골지 씨앗에서 추출한 성분으로 순수레티놀과 흡사한 성분이라고 들었는데 저자극이라고 까지 해서 기대 했던 제품이다_! 거기다 코 모공과 나비존 모공이 이제는 40대 인지라 여실히 드러나는 중이라서 늘상 고민 중 하나 였는데ㅠ,특히나 코시국 이후 부터 마스크를 계속 쓰고 근무를 하다보니 모공 관리가 시급 했다!!,포어 슈링커 바쿠치올 크림은 나에 그런 부분을 딱 알고 나온 제품 같았다~색감이 예쁜 개나리색으로 텍스쳐는 발랐을때 끈적임이 없고 부드럽게 스며들며 얼굴에 코팅막을 씌워주는 기분~! 얇게 도포 하고 바르고 자서 일어나보기도 하고 두껍게 팩처럼 바르고 자고 일어나보기도 하였다. 두 가지 다 해보았을때 둘다 만족도가 있었다~끈적임이 남거나 하는 부분이 없이 피부에 부담감 없이 다 스며들어서 그런거 같다~ 모공 개선 효과는 분화구 같은 애들은 점진적 효과가 보이고 작은 모공들은 뚜렷한 효과에 차이가 느껴졌다~ 다 쓰면 재구매 의사 200%다~ 이제 환절기라서 요 아이템은 더 빛을 발 할 것이다~",59709
마몽드,포어 슈링커 바쿠치올 크림 60ml,"지성피부 모공 넓고 탄력없는 피부라 정말 사용해보고 싶었어요. 

크림은 아이보리 색상이고 향도 강하지 않아 좋네요. 다른 분들이 약냄새같다고 해서 다시 맡아보니 아 그런가 싶으면서 이정도는 금방 날라가는 향기라 전 아주 잘 사용했어요

설명서는 화장품 박스 펼치면 안에 기재되어 있어요. 

기대하고 크림 단계에서 발라봤는데 오! 바르자마자 효과를 느낄수도 있나요? 피부가 바로 쫀쫀해지면서 업되는 느낌이 들더라구요. 
흡수도 잘 되고 끈적임 없고 지성피부인 저에겐 건조하지도 않고 좋습니다. 지성피부라 끈적이는거 정말 못 발라요. 
요 크림만 바를 때도 있고 뒤에 수분크림 바르기도 합니다.
전 화장품이 잘 맞는게 없는데 요 크림은 정말 잘 맞네요. 트러블이 없어서 최고예요~

다른 레티놀 제품은 저녁에만 바르게 되어있던데 아침 저녁으로 바를 수 있어 좋고 무엇보다 9-free 라서 피부 트러블이 없나봐요.
계속 사용하고 싶은 크림이예요. 다 사용하면 재구입해서 꾸준히 사용하렵니다. 

피부 사진은 찍었는데 흉해서 차마 올릴수가 없었네요. 아쉽 ㅠㅠ",59709
마몽드,포어 슈링커 바쿠치올 크림 60ml,건조하다 싶으면 수분크림으로 마무리 해보세요,59709
마몽드,포어 슈링커 바쿠치올 크림 60ml,"적응단계가 필요하고 밤에만 사용해야 하는 불편함, 무엇보다 혹시 모를 부작용 때문에 레티놀 제품을 멀리하다 마몽드 바쿠치올 레티놀 크림을 접하고는 이거다 싶었어요.
사용감, 효능 모두 만족해 그간 잘 쓰고 있었는데 여기에 모공 케어까지 한번에 할 수 있는 포어 슈링커 바쿠치올 크림으로 업그레이드 되었다니 소비자 입장에서 너무 좋네요.
보통 피부 고민이 한가지에 국한되는게 아니라서 주름은 물론 늘어나는 모공까지 모두 걱정거리였는데 초기모공부터 심화모공까지 케어가 가능해 주름과 모공은 이 크림에 맡겨도 될 듯 해요.
튜브 용기에 사선 컷팅 타입이라 사용이 간편하고 제형은 쫀쫀한데 실키해 꼭 프라이머 바른거 같아요.
수분감도 충분하고 흡수도 잘 되는데 유분기가 없어 시간이 지나도 번들거림이 없어 케어가 필요한 부위에 덧바르기 좋아요.
일주일 남짓 사용했는데 얼굴이 매끄러워지고 탄력이 생긴 듯 해 만족해요.
시간을 갖고 꾸준히 바른다면 모공도 좋아질 듯 해요.",59709
마몽드,포어 슈링커 바쿠치올 크림 60ml,요즘 블랙헤드도 많아지고 모공이 점점 커져서 피부에 대한 고민이 많았어요 아무래도 모공이 넓다 보니까 탄력도 없어보여서 나이에 비해 얼굴이 퀭해 보이고 쳐져 보이는 느낌을 많이 받았습니다 그러다 이런 좋은 기회로 마몽드 포어 슈링커 바쿠치올 크림을 사용하게 되었어요 저는 피부가 아주 예민하지는 않지만 크림을 아무거나 바르면 트러블이 올라오는 경우가 종종 있는데 이 크림은 그런 증상 없이 순하고 촉촉하게 발려서 좋았습니다 레티놀 크림은 처음 발라보는데 제품을 받은 날부터 지금까지 매일 스킨케어 단계에 슈링커 바쿠치올 크림을 같이 바르고 있는데 촉촉하게 마무리가 되고 끈적하거나 무겁게 남아있는 편이 아니라 정말 만족했어요 바를수록 피부가 매끈해지는 게 눈에 보이고 향도 저는 부담스럽지 않은 향이었어요 무엇보다 비건 인증을 받은 제품이라 더욱 마음에 들었습니다 항상 느끼는 거지만 마몽드 제품은 만족감이 다 좋은 거 같아요 이번 바쿠치올 크림 역시 아주 만족하며 사용 중입니다 다 쓰면 또 사용하고 싶은 그런 제품이에요!,59709
마몽드,포어 슈링커 바쿠치올 크림 60ml,충분히 롤링하면서 바르면 피부 속까지 깊게 촉촉해지는 느낌이에요,59709
마몽드,포어 슈링커 바쿠치올 크림 60ml,"예전 리뉴얼되기전 바쿠치올크림을 사용해봤는데 이번 리뉴얼되고난 후 제품은 효과면에서는 더 만족스럽습니다. 다만 향취가 바뀐건지 제가 잘못기억하고있는건지 연고바른것같은 느낌?이 조금 드네요,, 사선으로 컷팅되어 있는 입구덕에 얼굴에 바로 짜서 쓰기 편합니다. 펌핑용기도 괜찮을 것 같기도해요 
무겁지 않은 텍스처로 소량으로도 얇게 얼굴에 슥 코팅하는 것처럼 매우 잘 발리고 약간 실키한 마무리감이 굿입니다
나이가 들면서 모공이 좀 두드러지게 보이는것같아 고민이었고 시중에 나와있는 제품들 많이 사용해봤지만 피부에 자극만 가고 트러블만 올라와서 별로였는데 드라마틱하게 모공이 확 줄어든것은 아니지만 약간 타이트해진것 같이 관리받은듯한 기분이에요 ㅎㅎ 같은 라인으로 바쿠치올 에센스는 안나오는지 궁금합니다 ㅎㅎ",59709
마몽드,포어 슈링커 바쿠치올 크림 60ml,"주름있는 목, 손에도 발랐는데 .. 매우 만족스러움",59709
마몽드,포어 슈링커 바쿠치올 크림 60ml,"Mamonde Bakuchiol Cream Pore Shrinker를 사용해본 결과, 모공 관리와 피부 결 개선에 뛰어난 효과를 느낄 수 있었습니다. 주요 성분인 바쿠치올과 레티놀의 조화로 자극 없이 피부를 매끄럽게 정돈해주며, 사용 후 피부가 부드럽고 탄탄해지는 느낌을 받았습니다.

제형은 가볍고 산뜻하게 발리며, 흡수가 빠르고 끈적임 없이 마무리되어 다양한 피부 타입에 적합했습니다. 특히, 모공 주변의 과잉 피지 분비를 억제해주어 피부가 깨끗하고 정돈된 느낌을 유지할 수 있었습니다.

꾸준히 사용하면서 모공이 눈에 띄게 축소되는 효과를 경험했으며, 피부 장벽을 강화해주는 느낌도 함께 받을 수 있었습니다. 저자극 성분으로 민감성 피부에도 무리 없이 사용할 수 있어 안심하고 사용했습니다.

모공과 피부결 관리를 동시에 원하는 분들께 적극 추천드리며, 데일리 스킨케어 루틴에 간편하게 추가할 수 있는 제품입니다.",59709
마몽드,포어 슈링커 바쿠치올 크림 60ml,"평소 수부지~건성 사이의 민감성 피부에, 트러블 고민까지 있어서 기초 제품을 고를 때 정말 많이 찾아보고 신중하게 고르는 편인데요. 요즘 레티놀 성분이 포함된 제품이 정말 많이 나오는데, 피부가 예민한 편이라 혹시라도 잘못 사용했다가 뒤집어질까봐 걱정하던 차에 마몽드 제품이 순하다는 소식을 듣고 구매했습니다. 확실히 사용해 보니 민감성인 제게도 크게 자극이 없었고, 피부가 붉어지는 등의 부작용도 없었어요. 레티놀 입문템으로 좋을 것 같습니다! 다만, 속건조가 있는 저한테는 요 크림만 바르기엔 속건조가 안 잡히는 느낌이라, 요 제품 바르고 그 위에 수분크림을 추가로 발라줘야 했어요. 속건조 심하신 분들은 바쿠치올 크림 + 수분크림 조합으로 바르시는 걸 추천드립니다 :)",59709
마몽드,포어 슈링커 바쿠치올 크림 60ml,"바쿠치올이라 낮에도 쓸수있고 무난하고 좋음
크림 뭐바르지? 싶을때 막 쓸수있고 스킨케어 다 끝나도 건조할때 한겹 더 바르는 용도로도 쓰고...
여름엔 바르면 기름기 살짝 올라오는 게 있었는데 환절기되니까 그런건 없는대신 보습감이 묘하게 부족해요
뭔가 막 와 좋다!! 하는 느낌까진 없고 그냥 무난하고 가성비있고 뭐 쓸만하다 이런느낌...
모공에 대한 효과도 딱히 없어요
전 모공이 그닥 심하지 않고 몇달전부터 나비존에만 상태 따라서 약간씩 보였다 사라졌다 하는데
당연한 말이겠지만 그냥 물 많이 마시고 스킨케어 촉촉하게 잘해주고 잠 잘 자고 하면 안보이고요
딱히 얘를 써서 줄어드는 느낌은 없었고 그냥 모공얘기 없는 촉촉하고 피부에 잘 맞는 스킨케어 쓰는게 더 잘 줄어드는 것 같았음",59709
